                2016                   3                   2                   0                   2                   4              1638.0                  17                   1                   0                   3                   0                   8                 199                  22                   1                   1                   2                   1                   2                   2                   8                   1
                2016                   4                   8                   0                   2                   2             46800.0                   0                   2                   0                   4                   0                   2                 200                  30                   1                   2                   3                   1                   2                   2                   2                   1
                2016                   3                   2                   0                   1                   2        164382.03756                  21                   1                   2                   3                   0                   1                 201                  47                   1                   1                   1                   1                   2                   2                   1                   1
                2016                   4                   0                   0                   0                   2             46800.0                  17                   1                   0                   4                   3                   2                 202                  55                   1                   1                   2                   1                   2                   0                   2                   2
                2016                   4                   0                   0                   0                   3             38610.0                   8                   1                   0                   4                   3                   1                 203                  30                   1                   1                   3                   1                   2                   0                   2                   2
                2016                   4                   0                   0                   0                   4             25740.0                   1                   2                   0                   3                   3                   1                 204                  29                   1                   2                   2                   1                   2                   0                   2                   2
                2016                   0                   2                   0                   1                   0              3042.0                  14                   1                   0                   0                   2                   0                 205                  37                   1                   1                   1                   1                   0                   2                   0                   3
                2016                   4                   0                   0                   0                   4              9945.0                  11                   1                   0                   4                   1                   1                 206                  67                   2                   1                   1                   1                   2                   0                   1                   2
                2016                   3                   3                   0                   5                   2             21060.0                  38                  16                   2                   2                   0                   2                 207                  38                   2                   3                   5                   1                   1                   2                   2                   1
                2016                   4                   0                   0                   0                   2                 0.0                  14                   1                   0                   4                   1                   1                 208                  81                   2                   1                   4                   2                   1                   0                   1                   2
                2016                   5                   0                   0                   0                   2              2106.0                   1                   2                   0                   4                   3                   1                 209                  35                   1                   2                   2                   1                   2                   0                   1                   2
                2016                   4                   0                   0                   3                   2                 0.0                  29                   1                   2                   4                   0                   1                 210                  46                   1                   1                   4                   1                   1                   2                   2                   1
                2016                   4                   0                   0                   0                   2             56160.0                  24                   1                   0                   4                   3                   2                 211                  37                   1                   1                   3                   8                   2                   0                   2                   2
                2016                   1                   0                   0                   2                   2                 0.0                  38                  98                   0                   1                   0                   1                 212                  21                   1                   3                   5                   1                   2                   2                   2                   1
                2016                   4                   2                   0                   1                   1                 0.0                  11                   1                   0                   4                   0                   2                 213                  43                   1                   1                   9                   2                   8                   1                   2                   1
                2016                   0                   0                   0                   2                   0                 0.0                  15                   1                   0                   0                   3                   0                 214                  45                   2                   1                   3                   2                   0                   2                   0                   3
                2016                   5                   0                   0                   0                   4                 0.0                   8                   1                   0                   5                   1                   2                 215                  76                   2                   1                   6                   1                   2                   0                   2                   2
                2016                   0                   0                   0                   4                   0             15210.0                   8                   1                   0                   0                   2                   0                 216                  77                   1                   1                   2                   1                   0                   2                   0                   3
                2016                   3                   0                   0                   0                   2             25740.0                  11                   1                   0                   3                   3                   1                 217                  61                   2                   1                   1                   8                   2                   0                   1                   2
                2016                   6                   8                   0                   3                   4             11115.0                  17                   1                   2                   5                   0                   2                 218                  45                   2                   1                   0                   2                   2                   2                   2                   1
                2016                   4                   3                   0                   4                   2             38610.0                  17                   1                   0                   3                   0                   1                 219                  47                   1                   1                   6                   8                   1                   2                   1                   1
                2016                   0                   3                   0                   1                   0             56160.0                  17                   1                   0                   0                   2                   0                 220                  41                   1                   1                   2                   1                   0                   2                   0                   3
                2016                   4                   0                   0                   0                   2                 0.0                   0                   2                   0                   4                   8                   1                 221                  19                   2                   2                   6                   1                   2                   0                   2                   2
                2016                   0                   3                   0                   4                   0              9945.0                  17                  16                   2                   0                   1                   0                 222                  50                   1                   3                   3                   1                   0                   2                   0                   3
                2016                   0                   2                   0                   1                   0             11115.0                  40                   9                   0                   0                   1                   0                 223                  25                   1                   3                   2                   1                   0                   2                   0                   3
                2016                   0                   3                   0                   1                   0        164382.03756                  12                   1                   0                   0                   4                   0                 224                  45                   1                   1                   5                   2                   0                   1                   0                   3
                2016                   5                   0                   0                   0                   5                 0.0                  17                   1                   0                   4                   1                   2                 225                  21                   1                   1                   2                   2                   2                   0                   2                   2
                2016                   2                   3                   0                   5                   2             17550.0                  40                   9                   1                   4                   0                   2                 226                  48                   2                   3                   5                   2                   1                   2                   8                   1
                2016                   0                   2                   0                   1                   0             25740.0                  31                   4                   1                   0                   3                   0                 227                  25                   1                   3                   0                   1                   0                   2                   0                   3
                2016                   4                   0                   0                   0                   4             31590.0                  17                   1                   0                   2                   2                   1                 228                  31                   1                   1                   3                   1                   2                   0                   2                   2
                2016                   0                   2                   0                   1                   0             15210.0                  17                   1                   0                   0                   2                   0                 229                  33                   2                   1                   2                   2                   0                   2                   0                   3
                2016                   4                   0                   0                   0                   2                 0.0                  18                   1                   0                   4                   2                   1                 230                  72                   1                   1                   5                   1                   2                   0                   2                   2
                2016                   2                   0                   0                   5                   4                 0.0                  15                   1                   0                   2                   0                   2                 231                  70                   2                   1                   6                   1                   2                   2                   1                   1
                2016                   0                   0                   0                   1                   0                 0.0                   6                   1                   0                   0                   3                   0                 232                  66                   2                   1                   4                   8                   0                   2                   0                   3
                2016                   3                   0                   0                   0                   4             65520.0                   5                   5                   1                   4                   5                   2                 233                  57                   2                   3                   6                   2                   2                   0                   2                   2
                2016                   0                   0                   0                   2                   0                 0.0                  14                   1                   0                   0                   4                   0                 234                  81                   1                   1                   5                   1                   0                   2                   0                   3
                2016                   4                   0                   0                   0                   4               234.0                  14                   1                   0                   3                   3                   2                 235                  23                   1                   1                   4                   1                   2                   0                   1                   2
                2016                   4                   8                   0                   2                   4             56160.0                  17                   1                   2                   3                   0                   8                 236                  48                   2                   1                   5                   2                   2                   2                   8                   1
                2016                   0                   2                   0                   3                   0              5265.0                  24                   1                   0                   0                   4                   0                 237                  62                   2                   1                   6                   1                   0                   2                   0                   3
                2016                   0                   3                   0                   4                   0              6435.0                  14                   1                   0                   0                   4                   0                 238                  43                   1                   1                   6                   1                   0                   2                   0                   3
                2016                   4                   1                   0                   1                   3              6435.0                  32                   1                   0                   4                   0                   2                 239                  34                   2                   1                   7                   2                   2                   2                   1                   1
                2016                   6                   0                   0                   0                   4             25740.0                  17                  16                   2                   2                   3                   1                 240                  36                   1                   3                   2                   1                   1                   0                   2                   2
                2016                   4                   0                   0                   0                   2             25740.0                  17                  16                   0                   4                   3                   2                 241                  37                   1                   3                   5                   1                   2                   0                   2                   2
                2016                   3                   2                   0                   2                   1              9945.0                  17                   1                   0                   2                   0                   1                 242                  32                   1                   1                   1                   2                   2                   2                   2                   1
                2016                   2                   0                   0                   0                   2             11115.0                  25                  16                   1                   2                   3                   2                 243                  53                   2                   3                   0                   1                   2                   0                   8                   2
                2016                   5                   0                   0                   0                   1             31590.0                   8                   1                   0                   4                   1                   2                 244                  42                   1                   1                   6                   2                   1                   0                   2                   2
                2016                   4                   0                   0                   5                   2                 0.0                  25                  16                   0                   5                   0                   2                 245                  51                   1                   3                   6                   2                   2                   2                   2                   1
                2016                   1                   0                   0                   1                   2             65520.0                  31                   4                   2                   2                   0                   2                 246                  44                   2                   3                   1                   1                   2                   2                   2                   1
                2016                   0                   0                   0                   2                   0                 0.0                  11                   1                   0                   0                   3                   0                 247                  36                   2                   1                   7                   1                   0                   2                   0                   3
                2016                   3                   0                   0                   0                   2             38610.0                  26                   1                   0                   2                   3                   1                 248                  49                   1                   1                   4                   1                   2                   0                   1                   2
                2016                   4                   0                   0                   0                   2             15210.0                  17                   3                   0                   2                   3                   1                 249                  49                   2                   3                   9                   1                   2                   0                   9                   2
                2016                   0                   2                   0                   3                   0                 0.0                   8                   1                   0                   0                   4                   0                 250                  35                   2                   1                   5                   1                   0                   1                   0                   3
                2016                   5                   0                   0                   0                   4                 0.0                   8                   1                   0                   3                   3                   1                 251                  47                   1                   1                   4                   1                   8                   0                   2                   2
                2016                   5                   0                   0                   0                   2              7605.0                  39                   2                   0                   4                   3                   1                 252                  29                   1                   2                   2                   1                   2                   0                   1                   2
                2016                   0                   9                   0                   1                   0                 0.0                   1                   2                   0                   0                   1                   0                 253                  36                   1                   2                   3                   1                   0                   2                   0                   3
                2016                   5                   0                   0                   0                   2             25740.0                  19                   1                   0                   5                   4                   2                 254                  31                   1                   1                   6                   1                   2                   0                   2                   2
                2016                   0                   0                   0                   4                   0                 0.0                  30                   2                   0                   0                   3                   0                 255                  19                   1                   2                   2                   1                   0                   2                   0                   3
                2016                   4                   0                   0                   0                   4             15210.0                   0                   2                   0                   3                   3                   1                 256                  25                   1                   2                   1                   1                   2                   0                   1                   2
                2016                   4                   3                   0                   2                   1             17550.0                  17                   1                   2                   1                   0                   2                 257                  30                   2                   1                   2                   1                   2                   2                   2                   1
                2016                   2                   0                   0                   1                   4                 0.0                  34                   1                   0                   3                   0                   1                 258                  62                   1                   1                   1                   1                   2                   1                   1                   1
                2016                   0                   2                   0                   1                   0             38610.0                  21                   1                   0                   0                   3                   0                 259                  35                   2                   1                   6                   1                   0                   2                   0                   3
                2016                   4                   3                   0                   3                   2                 0.0                  17                  16                   0                   4                   0                   2                 260                  41                   1                   3                   4                   1                   1                   2                   1                   1
                2016                   4                   2                   0                   1                   2             31590.0                   8                   1                   0                   4                   0                   1                 261                  62                   2                   1                   0                   1                   2                   2                   1                   1
                2016                   0                   2                   0                   1                   0                 0.0                  17                   1                   0                   0                   2                   0                 262                  20                   1                   1                   5                   1                   0                   2                   0                   3
                2016                   5                   0                   0                   0                   4              8775.0                  17                   1                   0                   4                   3                   2                 263                  42                   1                   1                   1                   1                   2                   0                   2                   2
                2016                   1                   0                   0                   4                   2              1638.0                  97                   2                   0                   1                   0                   1                 264                  30                   2                   2                   1                   1                   1                   2                   2                   1
                2016                   3                   0                   0                   0                   4              6435.0                  17                  16                   0                   3                   4                   1                 265                  26                   2                   3                   5                   1                   1                   0                   2                   2
                2016                   3                   0                   0                   0                   2             17550.0                  25                   1                   1                   2                   1                   2                 266                  58                   2                   1                   4                   1                   2                   0                   2                   2
                2016                   5                   0                   0                   1                   4                 0.0                  27                   1                   0                   4                   0                   2                 267                  47                   2                   1                   2                   2                   1                   1                   2                   1
                2016                   3                   0                   0                   0                   4                 0.0                   1                   2                   0                   3                   3                   2                 268                  61                   2                   2                   9                   1                   2                   0                   1                   2
                2016                   0                   1                   0                   5                   0             31590.0                  17                   1                   2                   0                   5                   0                 269                  44                   1                   1                   3                   2                   0                   2                   0                   3
                2016                   4                   0                   0                   0                   4                 0.0                   0                   1                   0                   4                   2                   1                 270                  75                   2                   1                   0                   1                   2                   0                   1                   2
                2016                   0                   0                   0                   1                   0                 0.0                  14                   1                   0                   0                   3                   0                 271                  44                   2                   1                   4                   1                   0                   1                   0                   3
                2016                   3                   0                   0                   0                   4             11115.0                  17                   1                   0                   3                   4                   2                 272                  36                   2                   1                   5                   1                   2                   0                   2                   2
                2016                   2                   0                   0                   1                   2             25740.0                  24                   1                   0                   4                   0                   2                 273                  62                   2                   1                   2                   1                   2                   2                   2                   1
                2016                   4                   0                   0                   0                   3                 0.0                   0                   1                   0                   4                   3                   8                 274                  37                   1                   1                   4                   1                   2                   0                   8                   2
                2016                   3                   0                   0                   4                   2                 0.0                  15                   1                   0                   4                   0                   2                 275                  69                   2                   1                   5                   1                   2                   2                   1                   1
                2016                   0                   8                   0                   2                   0                 0.0                  40                   1                   1                   0                   3                   0                 276                  48                   1                   1                   1                   1                   0                   2                   0                   3
                2016                   4                   0                   0                   0                   4             31590.0                  11                   1                   0                   4                   2                   1                 277                  44                   2                   1                   2                   2                   2                   0                   1                   2
                2016                   0                   1                   0                   5                   0             17550.0                  97                   1                   0                   0                   5                   0                 278                  59                   1                   1                   6                   1                   0                   3                   0                   3
                2016                   4                   0                   0                   0                   4             17550.0                  24                   1                   0                   4                   5                   2                 279                  61                   2                   1                   3                   1                   2                   0                   2                   2
                2016                   3                   0                   0                   0                   2             25740.0                  17                   1                   0                   2                   3                   2                 280                  31                   1                   1                   3                   1                   2                   0                   2                   2
                2016                   4                   0                   0                   2                   4                 0.0                  17                   1                   2                   4                   0                   2                 281                  54                   2                   1                   3                   2                   2                   1                   2                   1
                2016                   3                   0                   0                   2                   3              6435.0                   0                   1                   0                   3                   0                   2                 282                  49                   2                   1                   4                   1                   1                   2                   1                   1
                2016                   0                   0                   0                   2                   0                 0.0                  17                   1                   2                   0                   1                   0                 283                  47                   2                   1                   9                   2                   0                   2                   0                   3
                2016                   3                   3                   0                   1                   4             38610.0                  17                   1                   1                   4                   0                   1                 284                  99                   2                   1                   0                   2                   2                   2                   2                   1
                2016                   3                   0                   0                   3                   3                 0.0                   8                   1                   0                   4                   0                   1                 285                  83                   2                   1                   6                   2                   1                   2                   2                   1
                2016                   0                   3                   0                   2                   0             38610.0                   0                   2                   0                   0                   4                   0                 286                  38                   1                   2                   1                   1                   0                   2                   0                   3
                2016                   7                   0                   0                   0                   4                 0.0                   1                   2                   2                   1                   1                   1                 287                  47                   1                   2                   1                   1                   1                   0                   2                   2
                2016                   0                   3                   0                   1                   0             21060.0                  30                   1                   0                   0                   3                   0                 288                  28                   1                   1                   2                   1                   0                   2                   0                   3
                2016                   2                   2                   0                   1                   2             21060.0                  14                   1                   0                   4                   0                   2                 289                  73                   2                   1                   6                   1                   2                   1                   2                   1
                2016                   3                   3                   0                   1                   2             46800.0                  11                   1                   0                   4                   0                   1                 290                  31                   2                   1                   0                   1                   1                   2                   1                   1
                2016                   4                   0                   0                   0                   4             74880.0                  11                   1                   0                   5                   2                   1                 291                  55                   1                   1                   0                   1                   2                   0                   1                   2
                2016                   3                   0                   0                   0                   3             21060.0                   8                   1                   0                   3                   3                   1                 292                  61                   1                   1                   2                   1                   2                   0                   1                   2
                2016                   2                   3                   0                   1                   2             56160.0                  29                   1                   1                   3                   0                   2                 293                  50                   1                   1                   0                   1                   2                   2                   1                   1
                2016                   4                   0                   0                   1                   4                 0.0                  14                   1                   0                   4                   0                   1                 294                  67                   2                   1                   2                   1                   2                   2                   2                   1
                2016                   0                   1                   0                   3                   0             12870.0                  17                   1                   4                   0                   1                   0                 295                  41                   1                   1                   1                   8                   0                   2                   0                   3
                2016                   4                   0                   0                   0                   4               234.0                  38                  16                   2                   3                   1                   1                 296                  22                   2                   3                   2                   1                   2                   0                   1                   2
